screen_name,status_text,status_created_at
nrarmour,ICYMI Concussions are personal to mention eamslider24. She<e2><80><99>s pledged to donate her brain so other athletes won<e2><80><99>t go throug<e2><80><a6> https.co/C2sDKA1rRG,Wed Feb 07 03:49:04 +0000 2018
Anikina_ER,<e2><80><9c>Great deal of anger<e2><80><9d> or happiness should not in any way influence the work of court! They should think about facts<e2><80><a6> https.co/iQYnBjrkf4,Wed Feb 07 03:49:03 +0000 2018
jab035,"Even when working the #WinterOlympics in Korea, you gotta watch the mention Lakers #Lakers #NBA https.co/YoNCayW2ft",Wed Feb 07 03:48:01 +0000 2018
nrarmour,This is fantastic. Might need to print this out and keep it handy. https.co/mRSmhvolC1,Wed Feb 07 03:46:14 +0000 2018
Anikina_ER,Adam didn<e2><80><99>t calculate how many athletes support Russian athletes!Court must be INDEPENDENT from any opinion-no matt<e2><80><a6> https.co/e9FdO5ZJi5,Wed Feb 07 03:45:59 +0000 2018
tariqpanja,15 more Russians have appealed to CAS over being barred from the Winter Olympics. They are the 13 athletes and 2 co<e2><80><a6> https.co/GvdpPysEbj,Wed Feb 07 03:45:33 +0000 2018
m0onlightnoona, mention PYgot7_88 For the ne few days I'm just gonna show him what no effort means. Ruin my fucking eensive korea trip for nothing.,Wed Feb 07 03:43:42 +0000 2018
jypfeels,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 03:41:37 +0000 2018
Anikina_ER,"Pressure on CAS is crazy, it is wrong, can influence decision. We mix legal, sport and political issues. Legally Ru<e2><80><a6> https.co/nUn4EyXs9F",Wed Feb 07 03:36:58 +0000 2018
nrarmour,"Good Lord. You get to Korea, sleep for a while and wake up to find the NFL has lost its damn mind.",Wed Feb 07 03:29:19 +0000 2018
Anikina_ER,I wish Russian athletes good luck in the Court! If they win- I will believe for the first time in my life that cour<e2><80><a6> https.co/QYn5nyb9UG,Wed Feb 07 03:28:15 +0000 2018
StashaMimosas,Is it 5pm yet? I just want to go home and play DBFZ.,Wed Feb 07 03:27:32 +0000 2018
jaebuumed,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 03:24:29 +0000 2018
LynnRutherford, mention SkateyFan He doesn't have to do anything. I only posted what the two men did in their first practice runthroughs today.,Wed Feb 07 03:23:03 +0000 2018
TSNScianitti,Brianne Jenner on #NHL players not being in #PyeongChang2018 <e2><80><9c>We focus on ourselves... we<e2><80><99>ll have to familiarize ou<e2><80><a6> https.co/w2pYzs1hT7,Wed Feb 07 03:22:11 +0000 2018
Anikina_ER,French women are great! They don<e2><80><99>t like the <e2><80><9c>popularity<e2><80><9d> of idea of sexual harassment and support men! They must pl<e2><80><a6> https.co/uFYSDMIqey,Wed Feb 07 03:22:00 +0000 2018
LynnRutherford," mention SkateyFan I was not posting what would happen in team event, only what the skaters did during practice.",Wed Feb 07 03:21:27 +0000 2018
LynnRutherford, mention rockerskating mention icenetwork Yup. Of the dingiest kind.,Wed Feb 07 03:19:57 +0000 2018
Darth_Mahle,Drinking OJ on the bus. Good way to start my day. #CBCOlympics #pyeongchang2018 mention PyeongChang https.co/SUinzLloT6,Wed Feb 07 03:19:40 +0000 2018
garvinthomas,Anyone seen the hand sanitizer??!??! #WinterOlympics mention nbcbayarea mention NBCOlympics https.co/rgLtdxSRo5,Wed Feb 07 03:19:05 +0000 2018
mikeyoungdell, mention ABC7NY Tide pods are the price of freedom,Wed Feb 07 03:18:20 +0000 2018
TSNScianitti,#TeamCanada GM Melody Davidson on odds and perception that Canada is the underdogs ahead of the women<e2><80><99>s hockey tour<e2><80><a6> https.co/I5CDra1TVD,Wed Feb 07 03:17:46 +0000 2018
Anikina_ER, mention tariqpanja And this is really impossible to understand- why couldn<e2><80><99>t all these be done earlier?,Wed Feb 07 03:15:53 +0000 2018
TSNScianitti,Marie-Philip Poulin: <e2><80><9c>The rivalry (with the US) has been intense for a while... the game in Quebec City (in 2017) w<e2><80><a6> https.co/VxakOmNgDJ,Wed Feb 07 03:11:24 +0000 2018
Anikina_ER,I was surprised when I saw that water is not given in bottles in restaurants everywhere- it can be the reason of no<e2><80><a6> https.co/c5C3t6HR9v,Wed Feb 07 03:09:18 +0000 2018
StashaMimosas,"Yo, mention honzogonzo is legit one of the funniest people I follow. Bless him.",Wed Feb 07 03:09:09 +0000 2018
rendezv0usg1rl,my dad https.co/xloDTDsICk,Wed Feb 07 03:07:14 +0000 2018
kimdoyonf,Weki Meki 2nd mini album <e2><80><9c>Lucky<e2><80><9d> tracklist- upgraded teen crush concept 1- Lucky (intro) 2-La La La (title) - gir<e2><80><a6> https.co/6aZiYjBH3S,Wed Feb 07 03:04:14 +0000 2018
NickMcCarvel,"Take a bow, boys. Solid first practice for Nathan Chen and Adam Rippon. Chen says he's ""working on"" quad Lutz.<e2><80><a6> https.co/IiP0LSEGd8",Wed Feb 07 03:03:04 +0000 2018
Khun2daHo,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 03:01:14 +0000 2018
nzolympics,Snowboarder Zoi Sadowski-Synnott and coach Mitch Brown are checking out the #slopestyle course today! -12 snowflake <ef><b8><8f><e2><80><a6> https.co/QXS6eqj2zI,Wed Feb 07 03:01:00 +0000 2018
AudreyNBCBoston, mention philnbcboston Can<e2><80><99>t wait for you to see! smiling face <ef><b8><8f>,Wed Feb 07 03:00:12 +0000 2018
StashaMimosas, mention estMXRz same here!,Wed Feb 07 03:00:09 +0000 2018
tariqpanja,Appeals of 32 Russians banned from Winter games set for 1pm local time. Just 2 days before games begin. Almost 2 ye<e2><80><a6> https.co/lMrQamwpU0,Wed Feb 07 02:58:49 +0000 2018
ellenpusss,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:56:48 +0000 2018
Anikina_ER,Interesting. Maybe the reason is that China itself isn<e2><80><99>t a winter country and addition of a new winter sport will n<e2><80><a6> https.co/xd6P6NW6MX,Wed Feb 07 02:56:33 +0000 2018
StashaMimosas, mention KidViperFGC Cant wait for you to kill it out there.,Wed Feb 07 02:56:15 +0000 2018
CBCharlsie,Woah! All volunteers have been very helpful and friendly. https.co/TtcFLsff4a,Wed Feb 07 02:55:33 +0000 2018
Anikina_ER,I have no doubts that China will do all in the best way https.co/EHzZUVkZiY,Wed Feb 07 02:53:33 +0000 2018
MalegodSai,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:51:32 +0000 2018
khunfused_,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:51:19 +0000 2018
Mel_Mclaughlin,<e2><80><a2>repost<e2><80><a2> Sorry kim_anderson1 I know you put a lot of time and effort into my hair and make up<e2><80><a6> https.co/508LaVTRzE,Wed Feb 07 02:50:02 +0000 2018
Anikina_ER,Have no doubts that the situation with water in Tokyo is not as bad as it was in Rio https.co/oqH7fHOjjv,Wed Feb 07 02:49:33 +0000 2018
YahooCASports,The technology follows you everywhere at #PyeongChang2018 https.co/Jvw1RxjaTo,Wed Feb 07 02:48:12 +0000 2018
StashaMimosas,"""Marvel will be at 2018 as a side tournament, I guess"" <f0><9f><a4><a3><f0><9f><a4><a3>",Wed Feb 07 02:45:44 +0000 2018
jeffmetcalfe,No problems getting to Korea ... getting organized now,Wed Feb 07 02:43:18 +0000 2018
HottestForever6,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:42:32 +0000 2018
azzahraa0520,3 people followed me and 3 people unfollowed me // automatically checked by https.co/58ZApWnnO7,Wed Feb 07 02:40:45 +0000 2018
jaebum1004nim,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:40:25 +0000 2018
Anikina_ER,I think it is right decision-their presentations just before Olympic Games are not so important-and Bach right sayi<e2><80><a6> https.co/kEWd95Y9F3,Wed Feb 07 02:38:40 +0000 2018
musgraveandrew,Rest day in Korea. Making the most of the massage chairs in the athlete's lounge with mention Callumrsmith92 and<e2><80><a6> https.co/fhgCdP2XVS,Wed Feb 07 02:38:02 +0000 2018
NMoralesNBC,Ready for some Karaoke courtesy of NBC<e2><80><99>s mention rutledgewood and watch for the fun photobomb by<e2><80><a6> https.co/tMrTPQwaUB,Wed Feb 07 02:36:35 +0000 2018
Hyunee19925656,RT mention blazzing56: My holy trinity.. #iHeartAwards #EL #BestFanArmy mention weareoneE https.co/uo0fNYqg9U,Wed Feb 07 02:32:42 +0000 2018
NPRmelissablock,Excited to say our #Olympics preview podcast is up! <f0><9f><a5><87> https.co/1453ETkcdX,Wed Feb 07 02:32:34 +0000 2018
YvonneBatal, mention BraveSkiMom Congrats!!!! How Awesome for u! snowflake <ef><b8><8f> snowflake <ef><b8><8f> snowflake <ef><b8><8f> snowflake <ef><b8><8f> snowflake <ef><b8><8f> snowflake <ef><b8><8f> snowflake <ef><b8><8f> snowflake <ef><b8><8f>,Wed Feb 07 02:29:23 +0000 2018
redster73, mention KDownesBBC Rotten view...,Wed Feb 07 02:29:05 +0000 2018
m0onlightnoona,I don't think anyone deserves me if my efforts is worthless to you.,Wed Feb 07 02:24:59 +0000 2018
m0onlightnoona,I don't want to burden anyone else. While watching the sunset i cried and prayed to Allah. Whatever path he has cre<e2><80><a6> https.co/IREzVY8sPU,Wed Feb 07 02:24:58 +0000 2018
m0onlightnoona,I take twice the energy to make an effort than the others. I stopped clapping and now he got a girlfriend. Maybe yo<e2><80><a6> https.co/PIZD8iVkMv,Wed Feb 07 02:24:57 +0000 2018
m0onlightnoona,But I'm very secretive about my personal life. I might be rude to leave you like that. The last sentence i said was<e2><80><a6> https.co/6ksp0VuR2G,Wed Feb 07 02:24:56 +0000 2018
m0onlightnoona,Trusting you by being in the same roof with you alone for a week was an effort. Holding in my frustration of you ch<e2><80><a6> https.co/ghn0pP86tP,Wed Feb 07 02:24:55 +0000 2018
m0onlightnoona,Listing all my effort I've done on my part won't help but.. Accepting you in my life was an effort. My mom knowing<e2><80><a6> https.co/0uJ5Igofka,Wed Feb 07 02:24:51 +0000 2018
curling_coach,Dream Team!! https.co/fWKOuWD7PY,Wed Feb 07 02:22:59 +0000 2018
WPXITonyRuffolo,"Clear, cold day in #PyeongchangWinterOlympics this morning. mention WPXIGordon and I headed back to the mountain zone afte<e2><80><a6> https.co/eFXk6MCETP",Wed Feb 07 02:22:11 +0000 2018
rumireports,"High-fived this little guy to be number 107 and yes, it's chilly here but too excited to care mention tictoc mention business w<e2><80><a6> https.co/fMAHK4StfW",Wed Feb 07 02:18:39 +0000 2018
baileybram17,<e2><80><9c>Surround yourself only with people that are going to lift you higher<e2><80><9d> - Oprah #thesegirlstho<e2><80><a6> https.co/ba9y0eCiVx,Wed Feb 07 02:17:11 +0000 2018
i7jad,"Remember; if you're trying to keep everyone happy, the one person that will not be happy is you.",Wed Feb 07 02:10:21 +0000 2018
i7jad,i wish i could turn my brain off so badly sometimes because thinking all the time is exhausting.,Wed Feb 07 02:08:36 +0000 2018
wolkhin,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:07:36 +0000 2018
reneknottsports,No. It's a typo . Should say intense #MyMistake https.co/dnNYuLaciD,Wed Feb 07 02:05:56 +0000 2018
LynnRutherford,I'm on mention icenetwork Instagram in #PyeongChang2018 and this time I'm going to keep my lens clean.,Wed Feb 07 02:04:34 +0000 2018
rhensleyphoto,Places to be and people to see heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign heavy minus sign #shotbyryanhensley #filthyvisionz<e2><80><a6> https.co/zo40gS9SUw,Wed Feb 07 02:02:58 +0000 2018
nabilabilbilaaa,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:01:19 +0000 2018
NSaebgjan,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:00:40 +0000 2018
wooppar,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 02:00:24 +0000 2018
lagibbs84,Watch for Black Magic at this Winter<e2><80><99>s Olympic Games https.co/MKyFC3EAQg via mention blackvoicenews mention TeamUSA,Wed Feb 07 01:58:17 +0000 2018
WillUjek,It took 4 days of caffeine withdraw to discover that Diet Coke in South Korea looks like reg<e2><80><a6> https.co/TREPVmIiV6,Wed Feb 07 01:57:48 +0000 2018
angeliajthn,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:56:15 +0000 2018
TheEmeryLehman,Thank you mention tmj4 for the nice piece on the West Allis Speed Skating club https.co/VNpMr9WwtL,Wed Feb 07 01:55:58 +0000 2018
EilidhBarbour, mention KDownesBBC Yaasss!! Go one more layer than you think you need. Then add another See you sooooon!,Wed Feb 07 01:53:54 +0000 2018
tminsberg,My eectations *have* changed. My grammar *will* improve once I have coffee. (No I could not let this go.),Wed Feb 07 01:52:56 +0000 2018
pinkjaackets,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:50:59 +0000 2018
pyeongchang2018,#Olympics Fact 3: American Anders Haugen is technically the oldest medal winner in #WinterOlympics history at 86<e2><80><a6> https.co/viGbLwBnyo,Wed Feb 07 01:49:21 +0000 2018
vdnc1114,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:48:57 +0000 2018
EilidhBarbour, mention KDownesBBC Welcome!!!,Wed Feb 07 01:47:57 +0000 2018
tminsberg,Good morning from South Korea where my eectations of vacuum cleaners has fundamentally changed https.co/f2ncyONN,Wed Feb 07 01:46:58 +0000 2018
sydj99,RT mention blazzing56: My holy trinity.. #iHeartAwards #EL #BestFanArmy mention weareoneE https.co/uo0fNYqg9U,Wed Feb 07 01:46:50 +0000 2018
trashulie,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:45:34 +0000 2018
NickMcCarvel,"Americans Nathan Chen, Adam Rippon are on practice rink ice for the first time inside Gangneung Ice Arena<e2><80><a6> https.co/fb98ftXyoq",Wed Feb 07 01:43:08 +0000 2018
GregMescall,Snowboard Slopestyle practice underway this morning at Phoenix Snow Park. Single digit temps to start the day but r<e2><80><a6> https.co/NaMygk97ni,Wed Feb 07 01:41:54 +0000 2018
hazhmh,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:39:56 +0000 2018
longleysunsport,Faster. Stronger. Better. How women<e2><80><99>s hockey has improved since we last watched a Winter Olympics. https.co/45rA0gNX0Y,Wed Feb 07 01:37:11 +0000 2018
StashaMimosas, mention mysticnamja The flu is an epidemic. So sorry to hear of your loss.,Wed Feb 07 01:35:10 +0000 2018
AndyJBatt,Will be a great night but don't let the weather spoil it. Wrap up warm and follow mention UKinKorea https.co/hHncNZYd6k,Wed Feb 07 01:35:01 +0000 2018
RotterdaM08,"Rofl, greatest twitter account in 2018 https.co/IRSYUWlczV",Wed Feb 07 01:34:32 +0000 2018
petrichorxcx,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:32:48 +0000 2018
YoanMerlo,The observers warming up mention Koka_Starcraft mention MapuTV mention FunKaStarcraft #IEM https.co/rvl4YSwZJl,Wed Feb 07 01:31:47 +0000 2018
BobTrossetNBCS,Previewing the DMV Olympians at PyeongChang 2018 https.co/ZeS8cz2ZgF,Wed Feb 07 01:30:38 +0000 2018
babyboydongwan,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:29:58 +0000 2018
Life_Corea, mention DuncanMitchel1 mention annafifield mention JChengWSJ The history was not differentiate the Good and the Bad. Most of the countri<e2><80><a6> https.co/1mDdRFvfAb,Wed Feb 07 01:29:15 +0000 2018
ABauer_ATR,End everything https.co/BBwHY4YLUz,Wed Feb 07 01:27:59 +0000 2018
OKKAY_LOVE,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:27:55 +0000 2018
deekayw, mention HeatherMallick This is what the police look like here. (Cold. And doing their jobs.) https.co/aJmcMiotKX,Wed Feb 07 01:27:24 +0000 2018
longleysunsport,Seems like reasonable advice. #PyeongChang2018 https.co/SYZTpToTY4,Wed Feb 07 01:27:00 +0000 2018
StashaMimosas, mention RaphTx mention AlzarathEX I think IJ2 should be a Sunday game imo,Wed Feb 07 01:26:42 +0000 2018
praewtf,RT mention hightaec: Throwback to Taec and Ki Hong Lee flirting on Twitter. 2 grown men talking about going 90&amp;10 (if u don<e2><80><99>t get the referen<e2><80><a6>,Wed Feb 07 01:26:21 +0000 2018
nrarmour," mention ChuckModi1 Thanks so much, Chuck!",Wed Feb 07 01:26:16 +0000 2018
tbone2196,This tweet aged well https.co/Wm81CQmdEa,Wed Feb 07 01:25:48 +0000 2018
